Date,Open,High,Low,Close,Adj Close,Volume,,,,,,,
1/19/23,79.139999,81.18,78.129997,80.330002,80.330002,58863,,,,,,,
1/20/23,80.599998,81.639999,79.690002,81.309998,81.309998,300145,,,,,,,
1/23/23,81.790001,82.639999,81.050003,81.620003,81.620003,297076,,,,,,,
1/24/23,81.620003,82.220001,79.660004,80.129997,80.129997,288207,,,,,,,
1/25/23,80.260002,81.230003,79.449997,80.150002,80.150002,297234,,,,,,,
1/26/23,80.480003,82.139999,79.919998,81.010002,81.010002,291060,,,,,,,
1/27/23,81.220001,82.480003,79.040001,79.68,79.68,367588,,,,,,,
1/30/23,80.040001,80.489998,77.660004,77.900002,77.900002,327426,,,,,,,
1/31/23,77.910004,79.25,76.550003,78.870003,78.870003,312734,,,,,,,
2/1/23,79.059998,79.730003,76.050003,76.410004,76.410004,360859,,,,,,,
2/2/23,76.790001,77.239998,74.970001,75.879997,75.879997,339755,,,,,,,
2/3/23,75.919998,78,73.099998,73.389999,73.389999,413414,,,,,,,
2/6/23,73.230003,74.510002,72.25,74.110001,74.110001,380028,,,,,,,
2/7/23,74.57,77.599998,74.349998,77.139999,77.139999,408279,,,,,,,
2/8/23,77.489998,78.57,77.080002,78.470001,78.470001,353468,,,,,,,
2/9/23,78.449997,78.839996,76.519997,78.059998,78.059998,324156,,,,,,,
2/10/23,77.68,80.330002,77.470001,79.720001,79.720001,356062,,,,,,,
2/13/23,79.940002,80.620003,78.449997,80.139999,80.139999,301299,,,,,,,
2/14/23,79.059998,79.610001,77.459999,79.059998,79.059998,299938,,,,,,,
2/15/23,78.830002,79.150002,77.25,78.589996,78.589996,264486,,,,,,,
2/16/23,78.540001,79.540001,77.919998,78.489998,78.489998,117600,,,,,,,
2/17/23,78.07,78.25,75.059998,76.339996,76.339996,93267,,,,,,,
2/20/23,77.2999995,77.880001,75.375,76.25,76.25,247809,,,,,,,
2/20/23,77.2999995,77.880001,75.375,76.25,76.25,247809,,,,,,,
2/21/23,76.529999,77.510002,75.690002,76.160004,76.160004,402351,,,,,,,
2/22/23,76.110001,76.550003,73.800003,73.949997,73.949997,332018,,,,,,,
2/23/23,73.919998,75.989998,73.830002,75.389999,75.389999,333838,,,,,,,
2/24/23,75.599998,76.629997,74.089996,76.32,76.32,329254,,,,,,,
2/27/23,76.419998,76.82,74.989998,75.68,75.68,266091,,,,,,,
2/28/23,75.760002,77.830002,75.550003,77.050003,77.050003,300093,,,,,,,
3/1/23,76.849998,77.849998,76.120003,77.690002,77.690002,342121,,,,,,,
3/2/23,77.739998,78.589996,77.230003,78.160004,78.160004,260331,,,,,,,
3/3/23,77.889999,79.900002,75.830002,79.68,79.68,374201,,,,,,,
3/6/23,79.919998,80.629997,78.32,80.459999,80.459999,292351,,,,,,,
3/7/23,80.5,80.940002,77.059998,77.580002,77.580002,398241,,,,,,,
3/8/23,77.32,77.730003,76.110001,76.660004,76.660004,335930,,,,,,,
3/9/23,76.5,78.059998,75.43,75.720001,75.720001,349960,,,,,,,
3/10/23,75.650002,77.110001,74.769997,76.68,76.68,371834,,,,,,,
3/13/23,76.599998,77.470001,72.300003,74.800003,74.800003,457423,,,,,,,
3/14/23,74.699997,74.900002,70.779999,71.330002,71.330002,432858,,,,,,,
3/15/23,71.559998,72.559998,65.650002,67.610001,67.610001,555164,,,,,,,
3/16/23,68.220001,69.379997,65.709999,68.349998,68.349998,327120,,,,,,,
3/17/23,68.260002,69.639999,65.169998,66.739998,66.739998,152255,,,,,,,
3/20/23,66.620003,67.699997,64.120003,67.639999,67.639999,76873,,,,,,,
3/21/23,67.620003,69.599998,66.769997,69.330002,69.330002,409495,,,,,,,
3/22/23,69.480003,71.309998,68.889999,70.900002,70.900002,337639,,,,,,,
3/23/23,69.949997,71.669998,69.139999,69.959999,69.959999,335241,,,,,,,
3/24/23,69.510002,70.379997,66.82,69.260002,69.260002,380852,,,,,,,
3/27/23,69.419998,73.099998,69.129997,72.809998,72.809998,353598,,,,,,,
3/28/23,72.860001,73.93,72.190002,73.199997,73.199997,328472,,,,,,,
3/29/23,73.610001,74.370003,72.760002,72.970001,72.970001,312669,,,,,,,
3/30/23,72.980003,74.629997,72.610001,74.370003,74.370003,269743,,,,,,,
3/31/23,74.370003,75.720001,73.769997,75.669998,75.669998,304361,,,,,,,
4/3/23,80.099998,81.690002,79,80.419998,80.419998,547126,,,,,,,
4/4/23,80.440002,81.809998,79.610001,80.709999,80.709999,343570,,,,,,,
4/5/23,81.010002,81.239998,79.720001,80.610001,80.610001,254974,,,,,,,
4/6/23,80.370003,80.959999,79.650002,80.699997,80.699997,0,,,,,,,
4/7/23,80.4350015,81.09,79.6300015,80.2199975,80.2199975,132453,,,,,,,
4/10/23,80.5,81.220001,79.610001,79.739998,79.739998,264906,,,,,,,
4/11/23,79.879997,81.589996,79.370003,81.529999,81.529999,309683,,,,,,,
4/12/23,81.440002,83.529999,81.279999,83.260002,83.260002,356133,,,,,,,
4/13/23,83.220001,83.440002,82.110001,82.160004,82.160004,261230,,,,,,,
4/14/23,82.400002,83.120003,81.760002,82.519997,82.519997,275129,,,,,,,
4/17/23,82.480003,82.709999,80.470001,80.830002,80.830002,217048,,,,,,,
4/18/23,81,81.480003,79.870003,80.860001,80.860001,96290,,,,,,,
4/19/23,80.919998,81.18,78.459999,79.160004,79.160004,78310,,,,,,,
4/20/23,78.870003,78.889999,76.970001,77.290001,77.290001,361413,,,,,,,
4/21/23,77.129997,78.389999,76.720001,77.870003,77.870003,291114,,,,,,,
4/24/23,77.970001,79.18,76.720001,78.760002,78.760002,306720,,,,,,,
4/25/23,78.739998,79.07,76.5,77.07,77.07,361646,,,,,,,
4/26/23,77.080002,77.93,74.050003,74.300003,74.300003,497778,,,,,,,
4/27/23,74.379997,75.279999,74.029999,74.760002,74.760002,345880,,,,,,,
4/28/23,74.910004,76.919998,73.93,76.779999,76.779999,328399,,,,,,,
5/1/23,76.660004,76.690002,74.529999,75.660004,75.660004,215017,,,,,,,
5/2/23,75.760002,76.110001,71.419998,71.660004,71.660004,417820,,,,,,,
5/3/23,71.559998,71.790001,67.949997,68.599998,68.599998,490523,,,,,,,
5/4/23,68.160004,69.839996,63.639999,68.559998,68.559998,412495,,,,,,,
5/5/23,68.699997,71.809998,68.480003,71.339996,71.339996,330585,,,,,,,
5/8/23,71.349998,73.690002,71.040001,73.160004,73.160004,290076,,,,,,,
5/9/23,72.839996,73.779999,71.339996,73.709999,73.709999,317493,,,,,,,
5/10/23,73.580002,73.889999,71.800003,72.559998,72.559998,351506,,,,,,,
5/11/23,72.769997,73.5,70.629997,70.870003,70.870003,365892,,,,,,,
5/12/23,71.419998,71.779999,69.93,70.040001,70.040001,275435,,,,,,,
5/15/23,70.040001,71.690002,69.410004,71.110001,71.110001,259013,,,,,,,
5/16/23,71.32,71.790001,70.449997,70.860001,70.860001,232328,,,,,,,
5/17/23,70.599998,73.260002,70.040001,72.830002,72.830002,273708,,,,,,,
5/18/23,72.75,72.870003,71.419998,71.860001,71.860001,80864,,,,,,,
5/19/23,71.940002,73.400002,71.029999,71.550003,71.550003,69949,,,,,,,
5/22/23,71.699997,72.360001,70.550003,71.989998,71.989998,263977,,,,,,,
5/23/23,72.099998,73.790001,71.709999,72.910004,72.910004,317586,,,,,,,
5/24/23,73.769997,74.730003,73.129997,74.339996,74.339996,386611,,,,,,,
5/25/23,74.209999,74.370003,70.980003,71.830002,71.830002,422637,,,,,,,
5/26/23,71.889999,73.050003,71.489998,72.669998,72.669998,261498,,,,,,,
5/29/23,72.560001,73.300003,70.2549975,71.0649985,71.0649985,351180,,,,,,,
5/29/23,72.560001,73.300003,70.2549975,71.0649985,71.0649985,351180,,,,,,,
5/30/23,73.230003,73.550003,69.019997,69.459999,69.459999,440862,,,,,,,
5/31/23,69.620003,69.690002,67.029999,68.089996,68.089996,444787,,,,,,,
6/1/23,67.599998,71.07,67.510002,70.099998,70.099998,395393,,,,,,,
6/2/23,70.209999,72.169998,70,71.739998,71.739998,322596,,,,,,,
6/5/23,75.029999,75.059998,71.730003,72.150002,72.150002,383943,,,,,,,
6/6/23,71.989998,72.330002,70.129997,71.739998,71.739998,314962,,,,,,,
6/7/23,71.559998,73.190002,71.010002,72.529999,72.529999,299127,,,,,,,
6/8/23,72.470001,73.279999,69.029999,71.290001,71.290001,485396,,,,,,,
6/9/23,70.940002,71.769997,70.099998,70.169998,70.169998,300724,,,,,,,
6/12/23,70.269997,70.330002,66.800003,67.120003,67.120003,404769,,,,,,,
6/13/23,67.309998,69.830002,67.150002,69.419998,69.419998,366354,,,,,,,
6/14/23,69.349998,70.489998,68.07,68.269997,68.269997,304449,,,,,,,
6/15/23,68.699997,70.959999,67.970001,70.620003,70.620003,115613,,,,,,,
6/16/23,70.550003,71.889999,69.949997,71.779999,71.779999,99185,,,,,,,
6/19/23,71,71.9899975,69.7999995,71.1399995,71.1399995,264838.5,,,,,,,
6/19/23,71,71.9899975,69.7999995,71.1399995,71.1399995,264838.5,,,,,,,
6/20/23,71.449997,72.089996,69.650002,70.5,70.5,430492,,,,,,,
6/21/23,70.900002,72.720001,70.800003,72.529999,72.529999,264656,,,,,,,
6/22/23,72.43,72.650002,68.93,69.510002,69.510002,421348,,,,,,,
6/23/23,69.529999,69.650002,67.349998,69.160004,69.160004,322475,,,,,,,
6/26/23,69.839996,70.110001,68.709999,69.370003,69.370003,280116,,,,,,,
6/27/23,69.489998,70.150002,67.5,67.699997,67.699997,384752,,,,,,,
6/28/23,68.010002,69.730003,67.050003,69.559998,69.559998,368295,,,,,,,
6/29/23,69.25,70.599998,68.93,69.860001,69.860001,292865,,,,,,,
6/30/23,69.82,71.040001,69.529999,70.639999,70.639999,299873,,,,,,,
7/3/23,70.449997,71.769997,69.690002,69.790001,69.790001,303479,,,,,,,
7/4/23,70.2999995,71.9699975,69.795002,70.790001,70.790001,380144,,,,,,,
7/4/23,70.2999995,71.9699975,69.795002,70.790001,70.790001,380144,,,,,,,
7/5/23,70.150002,72.169998,69.900002,71.790001,71.790001,456809,,,,,,,
7/6/23,71.800003,72.339996,70.220001,71.800003,71.800003,395381,,,,,,,
7/7/23,71.889999,73.919998,71.190002,73.860001,73.860001,362632,,,,,,,
7/10/23,73.860001,74.150002,72.669998,72.989998,72.989998,301014,,,,,,,
7/11/23,73.190002,74.959999,72.980003,74.830002,74.830002,326883,,,,,,,
7/12/23,74.830002,76.150002,74.669998,75.75,75.75,352887,,,,,,,
7/13/23,75.849998,77.330002,75.32,76.889999,76.889999,379728,,,,,,,
7/14/23,77.160004,77.300003,75.110001,75.419998,75.419998,299576,,,,,,,
7/17/23,75.019997,76.089996,73.839996,74.150002,74.150002,244785,,,,,,,
7/18/23,74.18,75.959999,73.879997,75.75,75.75,125092,,,,,,,
7/19/23,75.839996,76.970001,75.07,75.349998,75.349998,92920,,,,,,,
7/20/23,75.349998,76.150002,74.720001,75.629997,75.629997,340962,,,,,,,
7/21/23,75.699997,77.290001,75.690002,77.07,77.07,308106,,,,,,,
7/24/23,77.010002,79.279999,76.440002,78.739998,78.739998,368285,,,,,,,
7/25/23,78.849998,79.900002,78.290001,79.629997,79.629997,349600,,,,,,,
7/26/23,79.339996,79.769997,78.550003,78.779999,78.779999,322031,,,,,,,
7/27/23,78.900002,80.599998,78.870003,80.089996,80.089996,374358,,,,,,,
7/28/23,79.839996,80.709999,79.07,80.580002,80.580002,299547,,,,,,,
7/31/23,80.650002,82,80.129997,81.800003,81.800003,297270,,,,,,,
8/1/23,81.730003,82.220001,80.589996,81.370003,81.370003,307859,,,,,,,
8/2/23,82.050003,82.43,79.050003,79.489998,79.489998,414825,,,,,,,
8/3/23,79.769997,81.860001,78.690002,81.550003,81.550003,402641,,,,,,,
8/4/23,81.730003,83.239998,81.510002,82.82,82.82,320873,,,,,,,
8/7/23,82.82,83.300003,81.519997,81.940002,81.940002,293036,,,,,,,
8/8/23,82.529999,83.080002,79.900002,82.919998,82.919998,424545,,,,,,,
8/9/23,82.879997,84.650002,82.669998,84.400002,84.400002,478140,,,,,,,
8/10/23,84.25,84.889999,82.580002,82.82,82.82,362188,,,,,,,
8/11/23,82.830002,83.809998,82.230003,83.190002,83.190002,331254,,,,,,,
8/14/23,83.089996,83.199997,81.760002,82.510002,82.510002,277352,,,,,,,
8/15/23,82.519997,82.910004,80.400002,80.989998,80.989998,303207,,,,,,,
8/16/23,81.230003,81.43,79.050003,79.379997,79.379997,325403,,,,,,,
8/17/23,79.25,81.080002,78.949997,80.389999,80.389999,235581,,,,,,,
8/18/23,80.040001,81.610001,79.589996,81.25,81.25,128090,,,,,,,
8/21/23,81.43,82.470001,80.610001,80.720001,80.720001,115874,,,,,,,
8/22/23,80.800003,80.989998,80.099998,80.349998,80.349998,287489,,,,,,,
8/23/23,79.639999,79.910004,77.620003,78.889999,78.889999,378146,,,,,,,
8/24/23,78.57,79.279999,77.589996,79.050003,79.050003,349230,,,,,,,
8/25/23,78.879997,80.449997,78.139999,79.830002,79.830002,411409,,,,,,,
8/28/23,80.150002,80.870003,79.610001,80.099998,80.099998,246584,,,,,,,
8/29/23,79.980003,81.410004,79.339996,81.160004,81.160004,284168,,,,,,,
8/30/23,81.290001,82.050003,80.879997,81.629997,81.629997,299418,,,,,,,
8/31/23,81.699997,83.690002,81.480003,83.629997,83.629997,368848,,,,,,,
9/1/23,83.629997,86.059998,83.459999,85.550003,85.550003,420461,,,,,,,
9/4/23,#N/A,,,,,,,,,,,,
9/5/23,86.059998,88.07,85.019997,86.690002,86.690002,452908,,,,,,,
9/6/23,86.720001,88.080002,85.93,87.540001,87.540001,307115,,,,,,,
9/7/23,87.540001,87.739998,86.389999,86.870003,86.870003,270736,,,,,,,
9/8/23,86.779999,87.949997,86.150002,87.510002,87.510002,294437,,,,,,,
9/11/23,87.400002,88.150002,86.709999,87.290001,87.290001,292388,,,,,,,
9/12/23,87.269997,89.370003,87.220001,88.839996,88.839996,341137,,,,,,,
9/13/23,88.75,89.639999,88.290001,88.519997,88.519997,345972,,,,,,,
9/14/23,88.809998,90.790001,88.68,90.160004,90.160004,325270,,,,,,,
9/15/23,90.669998,91.230003,89.220001,90.769997,90.769997,315003,,,,,,,
9/18/23,91.199997,92.43,90.75,91.480003,91.480003,119258,,,,,,,
9/19/23,92.220001,93.739998,91.07,91.199997,91.199997,94597,,,,,,,
9/20/23,91.550003,91.980003,89.870003,90.279999,90.279999,457854,,,,,,,
9/21/23,89.300003,90.980003,88.370003,89.629997,89.629997,351032,,,,,,,
9/22/23,89.620003,91.330002,89.309998,90.029999,90.029999,402087,,,,,,,
9/25/23,90.550003,90.830002,89.029999,89.68,89.68,328369,,,,,,,
9/26/23,89.879997,90.739998,88.190002,90.389999,90.389999,318016,,,,,,,
9/27/23,90.529999,94.169998,90.400002,93.68,93.68,504630,,,,,,,
9/28/23,93.779999,95.029999,91.389999,91.709999,91.709999,406709,,,,,,,
9/29/23,91.760002,93.099998,90.349998,90.790001,90.790001,355782,,,,,,,
10/2/23,90.82,91.879997,88.459999,88.82,88.82,334493,,,,,,,
10/3/23,88.669998,90.269997,87.760002,89.230003,89.230003,350659,,,,,,,
10/4/23,89.419998,89.589996,84.160004,84.220001,84.220001,459995,,,,,,,
10/5/23,84.449997,84.919998,82.150002,82.309998,82.309998,465997,,,,,,,
10/6/23,82.279999,83.279999,81.5,82.790001,82.790001,461139,,,,,,,
10/9/23,85.25,87.239998,84.669998,86.379997,86.379997,435037,,,,,,,
10/9/23,85.25,87.239998,84.669998,86.379997,86.379997,435037,,,,,,,
10/10/23,86.43,86.739998,85.120003,85.970001,85.970001,337654,,,,,,,
10/11/23,85.959999,86.510002,83.110001,83.489998,83.489998,425395,,,,,,,
10/12/23,83.199997,85.199997,82.309998,82.910004,82.910004,373492,,,,,,,
10/13/23,83.510002,87.830002,83.349998,87.690002,87.690002,356863,,,,,,,
10/16/23,87.720001,88.330002,86.32,86.660004,86.660004,235780,,,,,,,
10/17/23,87.059998,87.75,85.599998,86.660004,86.660004,197124,,,,,,,
10/18/23,87.809998,89.879997,87.199997,88.32,88.32,92797,,,,,,,
10/19/23,88.239998,90.68,86.599998,89.370003,89.370003,72058,,,,,,,
10/20/23,90.279999,90.779999,88.330002,88.75,88.75,311917,,,,,,,
10/23/23,88,88.290001,85.349998,85.489998,85.489998,315517,,,,,,,
10/24/23,86.150002,86.300003,82.940002,83.739998,83.739998,370591,,,,,,,
10/25/23,83.690002,85.559998,82.080002,85.389999,85.389999,429459,,,,,,,
10/26/23,85.370003,85.589996,82.559998,83.209999,83.209999,341792,,,,,,,
10/27/23,83.529999,85.900002,83.099998,85.540001,85.540001,333760,,,,,,,
10/30/23,85,85.300003,81.82,82.309998,82.309998,356928,,,,,,,
10/31/23,82.589996,83.370003,80.739998,81.019997,81.019997,346007,,,,,,,
11/1/23,81.480003,83.419998,80.300003,80.440002,80.440002,321592,,,,,,,
11/2/23,80.82,82.830002,80.220001,82.459999,82.459999,307122,,,,,,,
11/3/23,82.580002,83.599998,80.099998,80.510002,80.510002,457281,,,,,,,
11/6/23,81.129997,82.239998,80.660004,80.82,80.82,271131,,,,,,,
11/7/23,80.93,81.050003,77.089996,77.370003,77.370003,396289,,,,,,,
11/8/23,77.120003,77.529999,74.910004,75.330002,75.330002,429647,,,,,,,
11/9/23,75.650002,77.160004,75.209999,75.739998,75.739998,303430,,,,,,,
11/10/23,75.589996,77.730003,75.309998,77.169998,77.169998,266998,,,,,,,
11/10/23,75.589996,77.730003,75.309998,77.169998,77.169998,266998,,,,,,,
11/11/23,#N/A,,,,,,,,,,,,
11/13/23,77.150002,78.639999,76.209999,78.260002,78.260002,262903,,,,,,,
11/14/23,78.529999,79.769997,77.790001,78.260002,78.260002,263002,,,,,,,
11/15/23,78.169998,78.769997,76.309998,76.660004,76.660004,282301,,,,,,,
11/16/23,76.599998,76.629997,72.160004,72.900002,72.900002,125165,,,,,,,
11/17/23,72.970001,75.989998,72.75,75.889999,75.889999,101484,,,,,,,
11/20/23,75.650002,78.220001,75.650002,77.599998,77.599998,270638,,,,,,,
11/21/23,77.650002,77.919998,76.919998,77.769997,77.769997,238629,,,,,,,
11/22/23,77.769997,77.970001,73.790001,77.099998,77.099998,389325,,,,,,,
11/23/23,76.790001,76.809998,75.300003,76.349998,76.349998,389325,,,,,,,
11/23/23,76.790001,76.809998,75.300003,76.349998,76.349998,389325,,,,,,,
11/24/23,76.790001,77.089996,75.07,75.540001,75.540001,281147,,,,,,,
11/27/23,75.309998,76.230003,74.059998,74.860001,74.860001,289562,,,,,,,
11/28/23,75.07,77.019997,74.639999,76.410004,76.410004,286618,,,,,,,
11/29/23,76.559998,78.089996,75.669998,77.860001,77.860001,322170,,,,,,,
11/30/23,77.75,79.599998,75.050003,75.959999,75.959999,559169,,,,,,,
12/1/23,75.589996,76.760002,73.93,74.07,74.07,358976,,,,,,,
12/4/23,74.580002,75.029999,72.629997,73.040001,73.040001,388832,,,,,,,
12/5/23,73.300003,74.120003,72.019997,72.32,72.32,358703,,,,,,,
12/6/23,72.099998,72.599998,69.110001,69.379997,69.379997,436803,,,,,,,
12/7/23,69.279999,70.480003,68.800003,69.339996,69.339996,339000,,,,,,,
12/8/23,69.760002,71.629997,69.5,71.230003,71.230003,302250,,,,,,,
12/11/23,71.150002,71.809998,70.349998,71.32,71.32,274414,,,,,,,
12/12/23,71.43,71.959999,68.220001,68.610001,68.610001,324530,,,,,,,
12/13/23,68.730003,69.889999,67.709999,69.470001,69.470001,306996,,,,,,,
12/14/23,69.849998,72.459999,69.540001,71.580002,71.580002,275688,,,,,,,
12/15/23,71.610001,72.220001,70.300003,71.43,71.43,95513,,,,,,,
12/18/23,71.68,74.260002,70.639999,72.470001,72.470001,73941,,,,,,,
12/19/23,72.480003,74.010002,71.849998,73.440002,73.440002,230042,,,,,,,
12/20/23,74.059998,75.370003,73.599998,74.220001,74.220001,273364,,,,,,,
12/21/23,73.809998,74.580002,72.440002,73.889999,73.889999,251982,,,,,,,
12/22/23,73.910004,74.980003,73.389999,73.559998,73.559998,222600,,,,,,,
12/25/23,73.735001,75.5800015,73.259998,74.564999,74.564999,215657.5,,,,,,,
12/25/23,73.735001,75.5800015,73.259998,74.564999,74.564999,215657.5,,,,,,,
12/26/23,73.559998,76.18,73.129997,75.57,75.57,208715,,,,,,,
12/27/23,75.32,75.660004,73.769997,74.110001,74.110001,253323,,,,,,,
12/28/23,73.800003,74.400002,71.720001,71.769997,71.769997,262748,,,,,,,
12/29/23,71.989998,72.620003,71.25,71.650002,71.650002,214486,,,,,,,
1/1/24,71.8499985,73.130001,70.654999,71.0149995,71.0149995,272739,,,,,,,
1/1/24,71.8499985,73.130001,70.654999,71.0149995,71.0149995,272739,,,,,,,
1/2/24,71.709999,73.639999,70.059998,70.379997,70.379997,330992,,,,,,,
1/3/24,70.5,73.230003,69.279999,72.699997,72.699997,334861,,,,,,,
1/4/24,73.040001,74,71.059998,72.190002,72.190002,344467,,,,,,,
1/5/24,72.400002,74.239998,72.209999,73.809998,73.809998,325525,,,,,,,
1/8/24,73.510002,73.949997,70.129997,70.769997,70.769997,392249,,,,,,,
1/9/24,70.910004,72.93,70.470001,72.239998,72.239998,363445,,,,,,,
1/10/24,72.169998,73.589996,71.010002,71.370003,71.370003,352772,,,,,,,
1/11/24,71.330002,73.809998,71.169998,72.019997,72.019997,373645,,,,,,,
1/12/24,73.010002,75.25,72.360001,72.68,72.68,403636,,,,,,,
1/15/24,72.629997,72.93,71.230003,72.5,72.5,403636,,,,,,,
1/15/24,72.629997,72.93,71.230003,72.5,72.5,403636,,,,,,,
1/16/24,72.629997,73.559998,71.230003,72.400002,72.400002,430437,,,,,,,
1/17/24,72,72.949997,70.5,72.559998,72.559998,315679,,,,,,,
1/18/24,72.779999,74.379997,72.18,74.080002,74.080002,86646,,,,,,,
1/19/24,74.080002,74.910004,73.199997,73.410004,73.410004,86646,,,,,,,
1/22/24,73.410004,75.75,72.889999,75.010002,75.010002,15993,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,